"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @HealthRanger: #BillGates quietly funding effort to develop thousands of new #vaccines that conveniently ‘might’ become pandemics. https…",FALSE,0,,2018-07-11 07:34:54,FALSE,,"1016948932721557505",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","KevinJOsborne",265,TRUE,FALSE,,
"RT @HealthRanger: #BillGates quietly funding effort to develop thousands of new #vaccines that conveniently ‘might’ become pandemics. https…",FALSE,0,,2018-07-11 07:34:26,FALSE,,"1016948815067148288",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Marilyn86961961",265,TRUE,FALSE,,
"RT @HealthRanger: #BillGates quietly funding effort to develop thousands of new #vaccines that conveniently ‘might’ become pandemics. https…",FALSE,0,,2018-07-11 07:17:22,FALSE,,"1016944521987403776",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","HrollAugur",265,TRUE,FALSE,,
"@BillGates #BillGates <ed><U+00A0><U+00BD><ed><U+00B2><U+009A> https://t.co/EESO0SDj2u",FALSE,0,"BillGates",2018-07-11 07:05:54,FALSE,,"1016941633789710336","50393960","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","rojlinm",0,FALSE,FALSE,,
"#Tecnología es sólo un Recurso. Las relaciones siempre serán lo más importante #BillGates #SmartChannel https://t.co/a5hh3afZVA",FALSE,0,,2018-07-11 07:05:07,FALSE,,"1016941440625201152",,"<a href=\"http://app.linkedvalues.com/sct/\" rel=\"nofollow\">SmartChannel APP</a>","smartchannel",0,FALSE,FALSE,,
"#MT:People are living longer, healthier lives than ever before. Here are three more signs the world is getting bett… https://t.co/jtX9xcWViq",FALSE,0,,2018-07-11 07:01:11,TRUE,,"1016940447103700992",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:Sierra Leone is doing better at beating back neglected tropical diseases than almost anywhere else on the conti… https://t.co/fRfWzjKmhm",FALSE,0,,2018-07-11 07:01:10,TRUE,,"1016940444662534144",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:Is life getting better or worse? MaxCRoser breaks down the data: https://t.co/iAln8MERSn https://t.co/jcF6PNWmU8 #vrai777 <U+2105> #BillGates",FALSE,0,,2018-07-11 07:01:09,FALSE,,"1016940439415422977",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:This TIME article on NREL highlights just one example of the amazing work that goes on inside America’s nationa… https://t.co/e5zubBc6Uf",FALSE,0,,2018-07-11 07:01:08,TRUE,,"1016940437632888832",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:This is a great example of how data is making it easier for researchers to identify novel targets and mechanism… https://t.co/7iFN6IJGVb",FALSE,0,,2018-07-11 07:01:08,TRUE,,"1016940435632160768",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:In January 1975, “Popular Electronics” featured the Altair 8800 on its cover. When my friend PaulGAllen showed… https://t.co/S3WjL966mK",FALSE,0,,2018-07-11 07:01:07,TRUE,,"1016940433425993728",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:This is just one of many amazing projects I had a chance to see at OpenAI, where they’re working to ensure as m… https://t.co/NlgJD416Gg",FALSE,0,,2018-07-11 07:01:05,TRUE,,"1016940425553301505",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:#AI bots just beat humans at the video game Dota 2. That’s a big deal, because their victory required teamwork… https://t.co/bPFsHPMBH4",FALSE,0,,2018-07-11 07:01:05,TRUE,,"1016940423670124544",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:Fact #3: The world is making progress against extreme poverty. https://t.co/iaiFbwWKHO #vrai777 <U+2105> #BillGates",FALSE,0,,2018-07-11 07:01:05,FALSE,,"1016940421660934144",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:Fact #2: Since 1960, the number of children born per woman has fallen by half. https://t.co/nhBBzmxRPj #vrai777 <U+2105> #BillGates",FALSE,0,,2018-07-11 07:01:04,FALSE,,"1016940419278655489",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:Fact #1: Fewer children are dying before the age of 5. https://t.co/edj0pSiD9b #vrai777 <U+2105> #BillGates",FALSE,0,,2018-07-11 07:01:03,FALSE,,"1016940417143721985",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:Here are three facts from the site that Max thinks everyone should know… #vrai777 <U+2105> #BillGates",FALSE,0,,2018-07-11 07:01:03,FALSE,,"1016940415004626945",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
"#MT:Based at the UniofOxford, Our World in Data uses statistics to give you insight into how living conditions are… https://t.co/CvdnRLqQcE",FALSE,0,,2018-07-11 07:01:02,TRUE,,"1016940412517445632",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","vrai777",0,FALSE,FALSE,,
