"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Mooi besluit van #jtimberlake ...  en zondag? Dan is de wedstrijd al lang afgelopen........ https://t.co/lRpAfMOvgz",FALSE,3,,2018-07-10 20:33:56,FALSE,,"1016782596875972609",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","ZiggoDome",0,FALSE,FALSE,,
"One more reason you gotta love @jtimberlake 
#jtimberlake #WorldCup #EnglandvCroatia https://t.co/iBRBXWVpG6",FALSE,0,,2018-07-10 14:35:51,FALSE,,"1016692483386818561",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TundiOrosz",0,FALSE,FALSE,,
"<ed><U+00A0><U+00BD><ed><U+00B4><U+0084>
--- #whatcomesaroundgoesaround #life #thoughts #diary #book #art #writting #mind #brain #want #believe… https://t.co/stNxkgJrzw",FALSE,0,,2018-07-10 14:17:49,TRUE,,"1016687943166124036",,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","chimifchanga",0,FALSE,FALSE,,
"RT @gigie067: @jtimberlake #France #Paris #want #concertprivate #motw #MOTWTour #tnkids #frenshtennesseekids #francelovejt #Olympia #please…",FALSE,0,,2018-07-10 13:36:24,FALSE,,"1016677520375246849",,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","virginiedep",6,TRUE,FALSE,,
"#justinbieber #BarackObama #taylorswift13 #rihanna #TheEllenShow  #ladygaga #YouTube #Cristiano #jtimberlake… https://t.co/liHKT1WXvy",FALSE,0,,2018-07-10 00:45:41,TRUE,,"1016483562068021253",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","vestelshirley",0,FALSE,FALSE,,
"#justinbieber #BarackObama #taylorswift13 #rihanna #TheEllenShow  #ladygaga #YouTube #Cristiano #jtimberlake… https://t.co/s9ExOSTPNs",FALSE,0,,2018-07-09 22:33:12,TRUE,,"1016450224854913027",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","vestelshirley",0,FALSE,FALSE,,
"@jtimberlake pick us block 421 seats 949 &amp; 950 - we’re the two best friends that’s anyone could ever had!!! Paula &amp;… https://t.co/LbeV0O1Hka",FALSE,0,"jtimberlake",2018-07-09 18:49:03,TRUE,,"1016393811793252353","26565946","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","panna_pi",0,FALSE,FALSE,,
"Ook al aan het opwarmen? Zondag moet je soepel zijn hoor! #JustinTimberlake  #jtimberlake https://t.co/GmXQrsJwj4",FALSE,2,,2018-07-09 13:51:45,FALSE,,"1016318995761451009",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","ZiggoDome",0,FALSE,FALSE,,
"RT @gigie067: @jtimberlake #France #Paris #want #concertprivate #motw #MOTWTour #tnkids #frenshtennesseekids #francelovejt #Olympia #please…",FALSE,0,,2018-07-08 21:37:55,FALSE,,"1016073920871616514",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","lodie93340",6,TRUE,FALSE,,
"RT @gigie067: @jtimberlake #France #Paris #want #concertprivate #motw #MOTWTour #tnkids #frenshtennesseekids #francelovejt #Olympia #please…",FALSE,0,,2018-07-08 16:39:40,FALSE,,"1015998865378627584",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","snipsi93",6,TRUE,FALSE,,
"RT @gigie067: @jtimberlake #France #Paris #want #concertprivate #motw #MOTWTour #tnkids #frenshtennesseekids #francelovejt #Olympia #please…",FALSE,0,,2018-07-08 12:28:39,FALSE,,"1015935694366224384",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","MayraAPerea",6,TRUE,FALSE,,
"RT @gigie067: @jtimberlake #France #Paris #want #concertprivate #motw #MOTWTour #tnkids #frenshtennesseekids #francelovejt #Olympia #please…",FALSE,0,,2018-07-08 11:17:14,FALSE,,"1015917724114055168",,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>","HeriraHaithem",6,TRUE,FALSE,,
"@jtimberlake #France #Paris #want #concertprivate #motw #MOTWTour #tnkids #frenshtennesseekids #francelovejt… https://t.co/Ad9RopFDpM",FALSE,6,"jtimberlake",2018-07-08 11:17:02,TRUE,,"1015917673413308417","26565946","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","gigie067",6,FALSE,FALSE,,
"@jtimberlake baru saja merilis single baru berjudul 'Soulmate' ditengah kesibukannya tur konser keliling dunia.… https://t.co/vw8pPFvM1B",FALSE,0,"jtimberlake",2018-07-05 08:56:37,TRUE,,"1014795171169329156","26565946","<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","GoodAfternooNET",0,FALSE,FALSE,,
"RT @DijahPadilla: Let me be your soulmate for the night...<U+2764><U+FE0F>
#jtimberlake #summerstartsnow",FALSE,0,,2018-07-04 23:08:09,FALSE,,"1014647080072237056",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","s_mtz_1115",1,TRUE,FALSE,,
"Let me be your soulmate for the night...<U+2764><U+FE0F>
#jtimberlake #summerstartsnow",FALSE,3,,2018-07-04 22:04:21,FALSE,,"1014631024859467776",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DijahPadilla",1,FALSE,FALSE,,
"RT @vestelshirley: #justinbieber #BarackObama #taylorswift13 #rihanna #TheEllenShow  #ladygaga #YouTube #Cristiano #jtimberlake  #KimKardas…",FALSE,0,,2018-07-03 21:39:01,FALSE,,"1014262259118432258",,"<a href=\"http://jothebeautiful.org\" rel=\"nofollow\">jothebeautiful</a>","jothebeautiful",1,TRUE,FALSE,,
"#justinbieber #BarackObama #taylorswift13 #rihanna #TheEllenShow  #ladygaga #YouTube #Cristiano #jtimberlake… https://t.co/xpLIJrYjd0",FALSE,0,,2018-07-03 21:25:38,TRUE,,"1014258893659222016",,"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>","vestelshirley",1,FALSE,FALSE,,
"Janet Jackson would probably say, “Superbowl Halftime Justin Timberlake! #GetMeNakedIn4Words #JanetJackson #JTimberlake",FALSE,0,,2018-07-01 19:12:08,FALSE,,"1013500519741083650",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","BarbieDeLucia",0,FALSE,FALSE,,
